TREE_ID,OBJECTID,ADDRESS,SPECIES,COM_NAME,DBH,HEIGHT,CONDITION,LAND_TYPE,PARK_NAME,X,Y
25476,6757,609 WOOD ST,Carya illinoinensis,Pecan,33,60,Fair,Private,,3111639.717370000202209,10071847.335200000554323
25477,6758,609 WOOD ST,Carya illinoinensis,Pecan,19,38,Good,Private,,3111542.378990000113845,10071875.073699999600649
25478,6759,609 WOOD ST,Carya illinoinensis,Pecan,24,53,Good,Private,,3111531.15262999990955,10071878.605100000277162
25479,6760,830 W 6 ST,Quercus virginiana,Southern Live Oak,19,23,Good,Private,,3111464.302370000164956,10071695.14780000038445
25480,6761,830 W 6 ST,Quercus virginiana,Southern Live Oak,19,38,Good,Private,,3111565.997709999792278,10071653.331599999219179
25481,6762,800 W 6TH ST,Ulmus americana,American Elm,16,38,Fair,ROW,,3111681.819319999776781,10071593.841600000858307
25482,6763,800 W 6TH ST,Ulmus crassifolia,Cedar Elm,6,8,Good,ROW,,3111710.60075999982655,10071566.105399999767542
25483,6764,800 W 6TH ST,Ulmus crassifolia,Cedar Elm,6,23,Fair,ROW,,3111730.361880000215024,10071559.055299999192357
25484,6765,800 W 6TH ST,Ulmus crassifolia,Cedar Elm,6,8,Good,ROW,,3111750.474369999952614,10071551.280300000682473
25485,6766,800 W 6TH ST,Ulmus crassifolia,Cedar Elm,6,8,Excellent,ROW,,3111771.427079999819398,10071542.373500000685453
25486,6767,800 W 6TH ST,Ulmus crassifolia,Cedar Elm,6,23,Fair,ROW,,3111791.751850000116974,10071535.605499999597669
25487,6768,800 W 6TH ST,Ulmus americana,American Elm,6,23,Good,ROW,,3111603.739430000074208,10071629.190600000321865
25489,6770,710 W CESAR CHAVEZ ST,Ulmus americana,American Elm,29,38,Fair,Park,Shoal Creek Greenbelt,3111611.996960000135005,10069834.396999999880791
25490,6771,299 WEST AVE,Carya illinoinensis,Pecan,24,53,Good,Park,Shoal Creek Greenbelt,3111796.892909999936819,10070025.87529999949038
25491,6772,299 WEST AVE,Carya illinoinensis,Pecan,20,53,Good,Park,Shoal Creek Greenbelt,3111785.888669999781996,10070108.192299999296665
25492,6773,299 WEST AVE,Carya illinoinensis,Pecan,31,53,Fair,Park,Shoal Creek Greenbelt,3111793.413920000195503,10070123.910499999299645
25493,6774,208 NUECES ST,Carya illinoinensis,Pecan,22,53,Good,Park,Shoal Creek Greenbelt,3111934.899530000053346,10070256.4375
25494,6775,360 NUECES ST,Carya illinoinensis,Pecan,20,38,Good,Private,,3111982.25343000004068,10070402.907999999821186
25495,6776,301 WEST AVE,Ulmus americana,American Elm,30,53,Poor,Park,Shoal Creek Greenbelt,3111832.001769999973476,10070709.80629999935627
25496,6777,301 WEST AVE,Ulmus americana,American Elm,23,53,Fair,Park,Shoal Creek Greenbelt,3111806.294470000080764,10070717.096300000324845
25497,6778,301 WEST AVE,Ulmus americana,American Elm,33,53,Fair,Park,Shoal Creek Greenbelt,3111777.476609999779612,10070722.954900000244379
25498,6779,301 WEST AVE,Ulmus americana,American Elm,20,38,Poor,Park,Shoal Creek Greenbelt,3111752.277189999818802,10070753.919399999082088
25500,6780,100 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,30,38,Good,ROW,,3112351.115890000015497,10069580.311799999326468
25501,6781,100 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,20,38,Good,ROW,,3112374.901599999982864,10069666.600999999791384
25502,6782,600 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,26,38,Good,Private,,3111853.863929999992251,10069674.905200000852346
25503,6783,500 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,32,38,Fair,Private,,3112182.047979999799281,10069598.829500000923872
25504,6784,500 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,39,38,Fair,Private,,3112202.940990000031888,10069567.730799999088049
25505,6785,500 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,30,38,Fair,Private,,3112337.380679999943823,10069640.548299999907613
25506,6786,500 W 2 ST,Carya illinoinensis,Pecan,31,53,Good,Private,,3112386.207349999807775,10070005.155200000852346
25507,6787,200 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112452.579270000103861,10069929.137599999085069
25508,6788,200 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112462.11434999993071,10069968.57289999909699
25509,6789,200 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112456.884380000177771,10069949.58669999986887
25515,6795,300 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112549.292650000192225,10070258.545099999755621
25516,6796,300 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112556.557730000000447,10070283.366499999538064
25517,6797,300 SAN ANTONIO ST,Ilex vomitoria,Yaupon,11,23,Fair,ROW,,3112565.015389999840409,10070340.301500000059605
25524,6804,100 WEST AVE,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3111359.222860000096262,10069834.906199999153614
25525,6805,100 WEST AVE,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),4,8,Fair,ROW,,3111335.673690000083297,10069841.091499999165535
25526,6806,100 WEST AVE,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),4,8,Fair,ROW,,3111318.327930000144988,10069845.573799999430776
25527,6807,800 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,27,38,Good,ROW,,3111274.072439999785274,10069859.288599999621511
25528,6808,800 W CESAR CHAVEZ ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),7,8,Poor,ROW,,3111176.313449999783188,10069893.916200000792742
25529,6809,800 W CESAR CHAVEZ ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,8,Poor,ROW,,3111159.706520000007004,10069899.721300000324845
25530,6810,800 W CESAR CHAVEZ ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3111123.225629999767989,10069913.313799999654293
25531,6811,800 W CESAR CHAVEZ ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3111079.018689999822527,10069926.796399999409914
25532,6812,800 W CESAR CHAVEZ ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3111045.506620000116527,10069937.833799999207258
25533,6813,800 W CESAR CHAVEZ ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3111007.243569999933243,10069951.17200000025332
25540,6814,800 W CESAR CHAVEZ ST,Quercus fusiformis,Escarpment Live Oak,29,38,Good,COA,,3111290.944449999835342,10069877.66950000077486
25541,6815,816 W CESAR CHAVEZ ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110903.238859999924898,10069967.644700000062585
25542,6816,816 W CESAR CHAVEZ ST,Quercus virginiana,Southern Live Oak,3,8,Good,ROW,,3110819.683910000137985,10070010.554700000211596
25543,6817,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,3,8,Good,ROW,,3110788.842759999912232,10070020.645300000905991
25544,6818,816 W CESAR CHAVEZ ST,Quercus virginiana,Southern Live Oak,3,8,Good,ROW,,3110760.070509999990463,10070030.315899999812245
25545,6819,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,3,8,Good,ROW,,3110733.58238000003621,10070039.810599999502301
25546,6820,816 W CESAR CHAVEZ ST,Quercus virginiana,Southern Live Oak,4,8,Good,ROW,,3110703.020760000217706,10070044.114099999889731
25547,6821,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,4,8,Good,ROW,,3110686.391849999781698,10070043.139299999922514
25548,6822,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,3,23,Excellent,ROW,,3110668.492279999889433,10070042.83420000039041
25549,6823,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,3,8,Excellent,ROW,,3110651.268560000229627,10070043.465399999171495
25550,6824,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,3,8,Excellent,ROW,,3110637.442480000201613,10070043.317500000819564
25551,6825,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,3,8,Excellent,ROW,,3110609.722389999777079,10070044.860500000417233
25552,6826,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,3,8,Excellent,ROW,,3110591.806739999912679,10070047.653100000694394
25553,6827,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,3,8,Good,ROW,,3110575.01609000004828,10070049.537000000476837
25554,6828,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,3,8,Excellent,ROW,,3110552.422960000112653,10070050.823699999600649
25555,6829,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,4,8,Excellent,ROW,,3110536.451859999913722,10070052.460200000554323
25556,6830,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,4,8,Excellent,ROW,,3110513.497190000023693,10070056.600299999117851
25557,6831,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,4,8,Excellent,ROW,,3110496.939799999818206,10070059.541500000283122
25558,6832,816 W CESAR CHAVEZ ST,Quercus muehlenbergii,Chinquapin Oak,5,8,Excellent,ROW,,3110469.302720000036061,10070059.13539999909699
25559,6833,816 W CESAR CHAVEZ ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110410.150280000176281,10070066.752499999478459
25560,6834,816 W CESAR CHAVEZ ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110388.754650000017136,10070068.202299999073148
25561,6835,300 WEST AVE,Ulmus americana,American Elm,19,23,Fair,ROW,,3111629.324349999893457,10070900.275100000202656
25562,6836,914 W 9 ST,Carya illinoinensis,Pecan,21,38,Fair,Park,Shoal Creek Greenbelt,3111504.011609999928623,10070910.755999999120831
25563,6837,914 W 9 ST,Ulmus americana,American Elm,26,38,Poor,Park,Shoal Creek Greenbelt,3111451.329630000051111,10070903.708799999207258
25564,6838,801 W 5 ST,Ulmus americana,American Elm,34,38,Critical,Private,,3111402.53050999995321,10070918.716600000858307
25565,6839,801 W 5 ST,Ulmus americana,American Elm,26,38,Critical,Private,,3111358.707109999842942,10070933.889799999073148
25566,6840,311 BOWIE ST,Ulmus americana,American Elm,32,38,Fair,Private,,3111195.169710000045598,10071060.284299999475479
25567,6841,914 W 9 ST,Ulmus americana,American Elm,20,23,Fair,Park,Shoal Creek Greenbelt,3111209.174930000212044,10071068.92989999987185
25568,6842,914 W 9 ST,Ulmus americana,American Elm,32,38,Fair,Park,Shoal Creek Greenbelt,3111207.336349999997765,10071024.45920000039041
25569,6843,311 BOWIE ST,Ulmus americana,American Elm,23,38,Good,Private,,3111197.792410000227392,10070962.70380000025034
25570,6844,914 W 9 ST,Ulmus americana,American Elm,19,38,Good,Park,Shoal Creek Greenbelt,3111224.153239999897778,10070919.675599999725819
25571,6845,832 W 5 ST,Ulmus americana,American Elm,21,38,Fair,Private,,3111447.506800000090152,10071380.1097999997437
25572,6846,832 W 5 ST,Carya illinoinensis,Pecan,20,53,Good,Private,,3111363.372130000032485,10071349.732799999415874
25573,6847,832 W 5 ST,Carya illinoinensis,Pecan,20,53,Good,Private,,3111335.50505999987945,10071325.839199999347329
25574,6848,832 W 5 ST,Carya illinoinensis,Pecan,20,38,Good,Private,,3111325.83938999986276,10071306.744699999690056
25575,6849,914 W 9 ST,Ulmus americana,American Elm,19,23,Poor,Park,Shoal Creek Greenbelt,3111684.867219999898225,10071822.932700000703335
25576,6850,914 W 9 ST,Quercus fusiformis,Escarpment Live Oak,47,53,Good,Park,Shoal Creek Greenbelt,3111715.569259999785572,10071898.748500000685453
25577,6851,600 WOOD ST,Carya illinoinensis,Pecan,30,53,Fair,ROW,,3111616.970370000228286,10072113.202800000086427
25578,6852,600 WOOD ST,Carya illinoinensis,Pecan,30,38,Fair,ROW,,3111616.577000000048429,10072132.354000000283122
25579,6853,600 WOOD ST,Quercus fusiformis,Escarpment Live Oak,35,53,Fair,ROW,,3111605.578329999931157,10072169.251900000497699
25580,6854,914 W 9 ST,Ulmus americana,American Elm,20,38,Fair,Park,Shoal Creek Greenbelt,3111524.62771000014618,10072433.210699999704957
25581,6855,601 N LAMAR BLVD,Carya illinoinensis,Pecan,44,60,Fair,Private,,3111497.657949999906123,10072420.096200000494719
25582,6856,601 N LAMAR BLVD,Carya illinoinensis,Pecan,44,38,Fair,Private,,3111489.10185999982059,10072453.317600000649691
25583,6857,914 W 9 ST,Fraxinus texensis,Texas Ash,39,53,Good,Park,Shoal Creek Greenbelt,3111523.853430000133812,10072475.106599999591708
25584,6858,802 WEST AVE,Ulmus crassifolia,Cedar Elm,20,38,Fair,Private,,3111601.932670000009239,10072395.726500000804663
25586,6859,800 W 6 ST,Carya illinoinensis,Pecan,19,38,Fair,Park,Shoal Creek Greenbelt,3111739.364479999989271,10072037.072300000116229
25587,6860,702 WEST AVE,Carya illinoinensis,Pecan,24,38,Good,Park,Shoal Creek Greenbelt,3111781.393269999884069,10071968.181700000539422
25588,6861,900 W 9 ST,Quercus fusiformis,Escarpment Live Oak,38,38,Excellent,Park,Duncan Neighborhood Park,3111473.945720000192523,10073072.926899999380112
25589,6862,914 W 9 ST,Carya illinoinensis,Pecan,20,23,Fair,Park,Shoal Creek Greenbelt,3111380.817629999946803,10073017.541200000792742
25590,6863,1100 SHOAL CREEK BLVD,Quercus fusiformis,Escarpment Live Oak,41,38,Fair,Park,Shoal Creek Greenbelt,3111549.000039999838918,10073164.809599999338388
25591,6864,1100 SHOAL CREEK BLVD,Ulmus crassifolia,Cedar Elm,39,38,Dead,Park,Shoal Creek Greenbelt,3111610.098340000025928,10073321.680700000375509
25592,6865,1100 SHOAL CREEK BLVD,Ulmus crassifolia,Cedar Elm,20,53,Good,Park,Shoal Creek Greenbelt,3111616.482510000001639,10073346.713800000026822
25595,6866,1100 SHOAL CREEK BLVD,Ulmus crassifolia,Cedar Elm,23,53,Dead,Park,Shoal Creek Greenbelt,3111678.045049999840558,10073476.07010000012815
25596,6867,1100 SHOAL CREEK BLVD,Ulmus americana,American Elm,20,23,Dead,Park,Shoal Creek Greenbelt,3111716.637819999828935,10073497.572100000455976
25597,6868,1100 SHOAL CREEK BLVD,Ulmus crassifolia,Cedar Elm,20,38,Excellent,Park,Shoal Creek Greenbelt,3111782.696750000119209,10073556.313100000843406
25598,6869,1200 SHOAL CREEK BLVD,Ulmus crassifolia,Cedar Elm,19,35,Good,ROW,,3111940.218739999923855,10073855.785599999129772
25599,6870,1200 SHOAL CREEK BLVD,Ulmus crassifolia,Cedar Elm,19,38,Good,Park,Shoal Creek Greenbelt,3111835.512260000221431,10073981.089500000700355
25600,6871,1200 SHOAL CREEK BLVD,Carya illinoinensis,Pecan,19,38,Good,Park,Shoal Creek Greenbelt,3111866.420659999828786,10073913.836300000548363
25601,6872,1200 SHOAL CREEK BLVD,Ulmus americana,American Elm,19,38,Good,Park,Shoal Creek Greenbelt,3111866.894090000074357,10073901.045700000599027
25602,6873,903 W 12 ST,Ulmus americana,American Elm,24,53,Fair,Private,,3111862.22940000006929,10073719.096200000494719
25603,6874,903 W 12 ST,Ulmus americana,American Elm,22,38,Dead,Private,,3111835.624460000079125,10073679.771500000730157
25604,6875,1105 N LAMAR BLVD,Ulmus americana,American Elm,30,53,Poor,Private,,3111702.016129999887198,10073581.246799999848008
25605,6876,1105 N LAMAR BLVD,Ulmus crassifolia,Cedar Elm,23,38,Fair,Private,,3111599.420870000030845,10073468.723400000482798
25606,6877,300 RED RIVER ST,Quercus polymorpha,Monterey Oak,11,23,Good,ROW,,3115843.089869999792427,10069258.874800000339746
25607,6878,300 RED RIVER ST,Quercus polymorpha,Monterey Oak,14,38,Good,ROW,,3115851.864790000021458,10069284.581100000068545
25608,6879,300 RED RIVER ST,Quercus polymorpha,Monterey Oak,12,38,Excellent,ROW,,3115857.767990000080317,10069302.436699999496341
25609,6880,300 RED RIVER ST,Quercus polymorpha,Monterey Oak,13,38,Excellent,ROW,,3115866.628210000228137,10069332.328400000929832
25610,6881,300 RED RIVER ST,Quercus polymorpha,Monterey Oak,11,23,Good,ROW,,3115874.651490000076592,10069346.811699999496341
25611,6882,700 E 4TH ST,Celtis laevigata,Sugarberry,7,23,Good,ROW,,3116499.42124000005424,10069326.971100000664592
25612,6883,700 E 5TH ST,Ailanthus altissima,Tree of Heaven,19,38,Good,ROW,,3116434.097219999879599,10069711.37360000051558
25613,6884,700 E 6TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116733.636320000048727,10069997.061000000685453
25614,6885,806 N IH 35 SVRD SB,Ulmus crassifolia,Cedar Elm,12,23,Fair,ROW,,3116973.892070000059903,10070773.346899999305606
25615,6886,806 N IH 35 SVRD SB,Ulmus crassifolia,Cedar Elm,11,23,Fair,ROW,,3116980.555769999977201,10070790.840900000184774
25616,6887,806 N IH 35 SVRD SB,Ulmus crassifolia,Cedar Elm,11,23,Fair,ROW,,3116987.981939999852329,10070818.933399999514222
25617,6888,806 N IH 35 SVRD SB,Ulmus crassifolia,Cedar Elm,10,8,Poor,ROW,,3116993.017690000124276,10070838.417899999767542
25618,6889,806 N IH 35 SVRD SB,Ulmus crassifolia,Cedar Elm,12,23,Fair,ROW,,3116999.689269999973476,10070855.501199999824166
25619,6890,504 E 5 ST,Quercus virginiana,Southern Live Oak,19,35,Fair,Private,,3115827.453749999869615,10070013.15679999999702
25620,6891,500 E 5TH ST,Ulmus crassifolia,Cedar Elm,5,8,Good,ROW,,3115819.167020000051707,10069902.963400000706315
25621,6892,400 RED RIVER ST,Quercus shumardii,Shumard Oak,6,23,Good,ROW,,3116009.109230000060052,10069812.075500000268221
25622,6893,400 RED RIVER ST,Quercus shumardii,Shumard Oak,6,23,Good,ROW,,3115987.29300000006333,10069734.381699999794364
25623,6894,400 RED RIVER ST,Quercus shumardii,Shumard Oak,6,23,Good,ROW,,3115968.705440000165254,10069667.234200000762939
25624,6895,400 RED RIVER ST,Quercus shumardii,Shumard Oak,8,23,Good,ROW,,3115944.024379999842495,10069590.090399999171495
25625,6896,400 RED RIVER ST,Quercus shumardii,Shumard Oak,9,23,Good,ROW,,3115889.075019999872893,10069594.23960000090301
25626,6897,400 RED RIVER ST,Quercus shumardii,Shumard Oak,10,23,Good,ROW,,3115894.580579999834299,10069623.689699999988079
25628,6898,400 E CESAR CHAVEZ ST,Quercus shumardii,Shumard Oak,14,38,Good,ROW,,3115316.41113999998197,10068626.615900000557303
25629,6899,400 E CESAR CHAVEZ ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115370.712540000211447,10068611.604499999433756
25630,6900,100 RED RIVER ST,Ailanthus altissima,Tree of Heaven,18,38,Fair,ROW,,3115609.052939999848604,10068682.212300000712276
25631,6901,400 SABINE ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,23,Fair,ROW,,3116285.250080000143498,10069480.895400000736117
25632,6902,400 SABINE ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),6,23,Fair,ROW,,3116290.094229999929667,10069496.504599999636412
25633,6903,400 SABINE ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),7,23,Good,ROW,,3116296.015149999875575,10069513.997999999672174
25634,6904,400 SABINE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116291.828799999784678,10069538.398900000378489
25635,6905,400 SABINE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116297.21133999992162,10069557.776100000366569
25636,6906,400 SABINE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116303.670320000033826,10069581.818099999800324
25637,6907,500 SABINE ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116409.024759999942034,10070021.50620000064373
25638,6908,500 SABINE ST,Quercus shumardii,Shumard Oak,11,38,Excellent,ROW,,3116439.665450000204146,10070009.581000000238419
25639,6909,500 SABINE ST,Quercus shumardii,Shumard Oak,9,38,Good,ROW,,3116442.358690000139177,10070023.460899999365211
